"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name"
"ENSMUSG00000054702",16.8894775543193,0.038960804508417,0.248718799391761,0.672875971104371,0.933725356347952,"Ap1s3"
"ENSMUSG00000026492",202.130064075682,0.226049670649141,0.258556250327903,0.14363319553624,0.573539192238448,"Tfb2m"
"ENSMUSG00000082395",4.76138427058782,-0.00684295026161733,0.25493833021959,0.916494358173193,0.985526005152322,"ENSMUSG00000082395"
"ENSMUSG00000038949",1283.37669992394,0.306818679074791,0.350882608412079,0.070019254682195,0.405023462912182,"Cnst"
"ENSMUSG00000026043",896569.678716017,-0.645817483436547,0.521004129877512,0.0116336350333357,0.149822463125627,"Col3a1"
"ENSMUSG00000098234",815.517361190857,-0.365699773115584,0.323395027857344,0.0452292207258906,0.323499775566269,"Snhg6"
"ENSMUSG00000093178",5.92712380484708,0.00287842731512328,0.251985046469384,0.971428295872765,0.994005659331534,"Snord87"
"ENSMUSG00000099032",362.563148083071,-0.680421035915019,0.688290985604931,0.012121675757049,0.153144153354957,"Tcf24"
"ENSMUSG00000104025",6.85627423085719,-0.0776661145414898,0.271684988771537,0.244788804959882,0.710554424836571,"ENSMUSG00000104025"
"ENSMUSG00000038936",1375.46229348306,0.0892636160952372,0.202450519038227,0.512393831419457,0.876308830183221,"Sccpdh"
"ENSMUSG00000042772",3241.56106998483,0.183008334670004,0.202435061454469,0.205936187113037,0.664648105116476,"Smg7"
"ENSMUSG00000100394",6.70355968237228,-0.0423854246982841,0.257299610802249,0.565382315648137,0.897659703425083,"ENSMUSG00000100394"
